Date,Exercise,Reps,Weight(kg),Duration(s),Distance(m),Incline,Resistance,isWarmup,Note,multiplier,
2020-06-18 21:15:42 +0000,Dumbbell Bench Press,15,4.535929094,0,0,0,0,FALSE,,2,
2020-06-18 21:15:42 +0000,Dumbbell Bench Press,10,9.071858189,0,0,0,0,FALSE,,2,
2020-06-18 21:15:42 +0000,Dumbbell Bench Press,10,9.071858189,0,0,0,0,FALSE,,2,
2020-06-18 21:15:42 +0000,Dumbbell Bench Press,15,4.535929094,0,0,0,0,FALSE,,2,
2020-06-18 21:15:42 +0000,Single Leg Kettlebell Deadlift,6,4.535929094,0,0,0,0,FALSE,,2,
2020-06-18 21:15:42 +0000,Single Leg Kettlebell Deadlift,6,4.535929094,0,0,0,0,FALSE,,2,
2020-06-18 21:15:42 +0000,Single Leg Kettlebell Deadlift,12,4.535929094,0,0,0,0,FALSE,,2,
2020-06-18 21:15:42 +0000,Single Leg Kettlebell Deadlift,12,4.535929094,0,0,0,0,FALSE,,2,
2020-06-18 21:15:42 +0000,Side Leg Raises,20,9.071858189,0,0,0,0,FALSE,,2,
2020-06-18 21:15:42 +0000,Side Leg Raises,20,9.071858189,0,0,0,0,FALSE,,2,
2020-06-18 21:15:42 +0000,Side Leg Raises,20,9.071858189,0,0,0,0,FALSE,,2,
2020-06-18 21:15:42 +0000,Side Leg Raises,20,9.071858189,0,0,0,0,FALSE,,2,
2020-06-18 21:15:42 +0000,Dumbbell Floor Press,6,9.071858189,0,0,0,0,FALSE,,2,
2020-06-18 21:15:42 +0000,Dumbbell Floor Press,6,9.071858189,0,0,0,0,FALSE,,2,
2020-06-18 21:15:42 +0000,Dumbbell Floor Press,6,9.071858189,0,0,0,0,FALSE,,2,
2020-06-18 21:15:42 +0000,Dumbbell Squeeze Press,12,4.535929094,0,0,0,0,FALSE,,2,
2020-06-18 21:15:42 +0000,Dumbbell Squeeze Press,12,4.535929094,0,0,0,0,FALSE,,2,
2020-06-18 21:15:42 +0000,Dumbbell Squeeze Press,12,4.535929094,0,0,0,0,FALSE,,2,
2020-06-18 21:15:42 +0000,Dumbbell Squeeze Press,12,4.535929094,0,0,0,0,FALSE,,2,
2020-06-18 21:15:42 +0000,Mini Loop Band Tricep Press,8,0,0,0,0,0,FALSE,,2,
2020-06-18 21:15:42 +0000,Scissor Crossover Kick,18,0,0,0,0,0,FALSE,,2,
2020-06-17 15:40:20 +0000,Dumbbell Row,8,9.071858189,0,0,0,0,FALSE,,2,
2020-06-17 15:40:20 +0000,Dumbbell Row,8,9.071858189,0,0,0,0,FALSE,,2,
2020-06-17 15:40:20 +0000,Dumbbell Row,10,9.071858189,0,0,0,0,FALSE,,2,
2020-06-17 15:40:20 +0000,Dumbbell Row,10,9.071858189,0,0,0,0,FALSE,,2,
2020-06-17 15:40:20 +0000,Kettlebell Thruster,15,4.535929094,0,0,0,0,FALSE,,2,
2020-06-17 15:40:20 +0000,Kettlebell Thruster,15,4.535929094,0,0,0,0,FALSE,,2,
2020-06-17 15:40:20 +0000,Kettlebell Thruster,15,4.535929094,0,0,0,0,FALSE,,2,
2020-06-17 15:40:20 +0000,Dumbbell Bicep Curl,9,4.535929094,0,0,0,0,FALSE,,2,
2020-06-17 15:40:20 +0000,Dumbbell Bicep Curl,9,4.535929094,0,0,0,0,FALSE,,2,
2020-06-17 15:40:20 +0000,Dumbbell Bicep Curl,9,4.535929094,0,0,0,0,FALSE,,2,
2020-06-17 15:40:20 +0000,Arnold Dumbbell Press,5,4.535929094,0,0,0,0,FALSE,,2,
2020-06-17 15:40:20 +0000,Arnold Dumbbell Press,5,4.535929094,0,0,0,0,FALSE,,2,
2020-06-17 15:40:20 +0000,Arnold Dumbbell Press,5,4.535929094,0,0,0,0,FALSE,,2,
2020-06-17 15:40:20 +0000,Mini Loop Band Kneeling Row,8,0,0,0,0,0,FALSE,,2,
2020-06-17 15:40:20 +0000,Mini Loop Band Kneeling Row,10,0,0,0,0,0,FALSE,,2,
2020-06-17 15:40:20 +0000,Mini Loop Band Kneeling Row,10,0,0,0,0,0,FALSE,,2,
2020-06-17 15:40:20 +0000,Hammer Curls,6,4.535929094,0,0,0,0,FALSE,,2,
2020-06-17 15:40:20 +0000,Hammer Curls,6,4.535929094,0,0,0,0,FALSE,,2,
2020-06-17 15:40:20 +0000,Hammer Curls,6,4.535929094,0,0,0,0,FALSE,,2,
2020-06-17 15:40:20 +0000,Leg Raise,13,0,0,0,0,0,FALSE,,1,
2020-06-17 15:40:20 +0000,Leg Raise,13,0,0,0,0,0,FALSE,,1,
2020-06-17 15:40:20 +0000,Leg Raise,13,0,0,0,0,0,FALSE,,1,
2020-06-17 15:40:20 +0000,Leg Raise,13,0,0,0,0,0,FALSE,,1,
2020-06-17 15:40:20 +0000,Leg Raise,13,0,0,0,0,0,FALSE,,1,
2020-06-16 12:10:00 +0000,Walking,0,0,600,5632.704,0,0,FALSE,,0,
2020-06-15 20:49:00 +0000,Jump Squat,15,0,0,0,0,0,FALSE,,1,
2020-06-15 20:49:00 +0000,Pistol Squat,11,0,0,0,0,0,FALSE,,2,
2020-06-15 20:49:00 +0000,Pistol Squat,8,0,0,0,0,0,FALSE,,2,
2020-06-15 20:49:00 +0000,Pistol Squat,7,0,0,0,0,0,FALSE,,2,
2020-06-15 20:49:00 +0000,Lunge,11,0,0,0,0,0,FALSE,,2,
2020-06-15 20:49:00 +0000,Lunge,8,0,0,0,0,0,FALSE,,2,
2020-06-15 20:49:00 +0000,Lunge,7,0,0,0,0,0,FALSE,,2,
2020-06-15 20:49:00 +0000,Single Leg Kickback,7,0,0,0,0,0,FALSE,,2,
2020-06-15 20:49:00 +0000,Single Leg Kickback,7,0,0,0,0,0,FALSE,,2,
2020-06-15 20:49:00 +0000,Single Leg Kickback,7,0,0,0,0,0,FALSE,,2,
2020-06-15 20:49:00 +0000,Superman,8,0,0,0,0,0,FALSE,,1,
2020-06-15 20:49:00 +0000,Superman,8,0,0,0,0,0,FALSE,,1,
2020-06-15 20:49:00 +0000,Superman,8,0,0,0,0,0,FALSE,,1,
2020-06-15 20:49:00 +0000,Step Up,15,0,0,0,0,0,FALSE,,2,
2020-06-15 20:49:00 +0000,Step Up,15,0,0,0,0,0,FALSE,,2,
2020-06-15 20:49:00 +0000,Step Up,15,0,0,0,0,0,FALSE,,2,
2020-06-15 20:49:00 +0000,Curtsy Lunge,12,0,0,0,0,0,FALSE,,2,
2020-06-15 20:49:00 +0000,Curtsy Lunge,12,0,0,0,0,0,FALSE,,2,
2020-06-15 20:49:00 +0000,Curtsy Lunge,12,0,0,0,0,0,FALSE,,2,
2020-06-15 20:49:00 +0000,Single Dumbbell Power Clean,10,4.535929094,0,0,0,0,FALSE,,4,
2020-06-15 20:49:00 +0000,Single Dumbbell Power Clean,10,4.535929094,0,0,0,0,FALSE,,4,
2020-06-15 20:49:00 +0000,Single Dumbbell Power Clean,10,4.535929094,0,0,0,0,FALSE,,4,
2020-06-15 20:49:00 +0000,Kettlebell Swing,15,4.535929094,0,0,0,0,FALSE,,1,
2020-06-15 20:49:00 +0000,Kettlebell Swing,15,4.535929094,0,0,0,0,FALSE,,1,
2020-06-15 20:49:00 +0000,Kettlebell Swing,15,4.535929094,0,0,0,0,FALSE,,1,
2020-06-15 20:49:00 +0000,Push Up on Knees,15,0,0,0,0,0,FALSE,,1,
2020-06-15 20:49:00 +0000,Push Up on Knees,15,0,0,0,0,0,FALSE,,1,
2020-06-15 20:49:00 +0000,Push Up on Knees,15,0,0,0,0,0,FALSE,,1,
2020-06-12 18:33:00 +0000,Hiking,0,0,7200,5310.8352,0,0,FALSE,,0,
2020-06-10 21:39:24 +0000,Single Dumbbell Sumo Squat,15,5.669911368,0,0,0,0,FALSE,,2,
2020-06-10 21:39:24 +0000,Single Dumbbell Sumo Squat,15,5.669911368,0,0,0,0,FALSE,,2,
2020-06-10 21:39:24 +0000,Single Dumbbell Sumo Squat,15,5.669911368,0,0,0,0,FALSE,,2,
2020-06-10 21:39:24 +0000,Dumbbell Kickbacks,18,3.628743275,0,0,0,0,FALSE,,2,
2020-06-10 21:39:24 +0000,Dumbbell Kickbacks,18,3.628743275,0,0,0,0,FALSE,,2,
2020-06-10 21:39:24 +0000,Dumbbell Kickbacks,18,3.628743275,0,0,0,0,FALSE,,2,
2020-06-10 21:39:24 +0000,Dumbbell Kickbacks,18,3.628743275,0,0,0,0,FALSE,,2,
2020-06-10 21:39:24 +0000,Single Leg Glute Bridge,10,5.669911368,0,0,0,0,FALSE,,2,
2020-06-10 21:39:24 +0000,Single Leg Glute Bridge,10,5.669911368,0,0,0,0,FALSE,,2,
2020-06-10 21:39:24 +0000,Single Leg Glute Bridge,10,5.669911368,0,0,0,0,FALSE,,2,
2020-06-10 21:39:24 +0000,Single Leg Glute Bridge,10,5.669911368,0,0,0,0,FALSE,,2,
2020-06-10 21:39:24 +0000,Kettlebell Good Morning,15,5.669911368,0,0,0,0,FALSE,,2,
2020-06-10 21:39:24 +0000,Kettlebell Good Morning,15,5.669911368,0,0,0,0,FALSE,,2,
2020-06-10 21:39:24 +0000,Kettlebell Good Morning,15,5.669911368,0,0,0,0,FALSE,,2,
2020-06-10 21:39:24 +0000,Kettlebell Good Morning,15,5.669911368,0,0,0,0,FALSE,,2,
2020-06-06 14:40:17 +0000,Incline Push Up,12,0,0,0,0,0,FALSE,,1,
2020-06-06 14:40:17 +0000,Incline Push Up,12,0,0,0,0,0,FALSE,,1,
2020-06-06 14:40:17 +0000,Incline Push Up,12,0,0,0,0,0,FALSE,,1,
2020-06-06 14:40:17 +0000,Dumbbell Row,10,11.33982274,0,0,0,0,FALSE,,2,
2020-06-06 14:40:17 +0000,Dumbbell Row,10,11.33982274,0,0,0,0,FALSE,,2,
2020-06-06 14:40:17 +0000,Dumbbell Row,10,11.33982274,0,0,0,0,FALSE,,2,
2020-06-06 14:40:17 +0000,Dumbbell Bicep Curl,15,3.628743275,0,0,0,0,FALSE,,2,
2020-06-06 14:40:17 +0000,Dumbbell Bicep Curl,15,3.628743275,0,0,0,0,FALSE,,2,
2020-06-06 14:40:17 +0000,Dumbbell Bicep Curl,15,3.628743275,0,0,0,0,FALSE,,2,
2020-06-06 14:40:17 +0000,Single Arm Floor Press,7,10.43263692,0,0,0,0,FALSE,,2,
2020-06-06 14:40:17 +0000,Single Arm Floor Press,10,10.43263692,0,0,0,0,FALSE,,2,
2020-06-06 14:40:17 +0000,Single Arm Floor Press,10,10.43263692,0,0,0,0,FALSE,,2,
2020-06-06 14:40:17 +0000,Hammer Curls,12,3.628743275,0,0,0,0,FALSE,,2,
2020-06-06 14:40:17 +0000,Hammer Curls,12,3.628743275,0,0,0,0,FALSE,,2,
2020-06-06 14:40:17 +0000,Hammer Curls,12,3.628743275,0,0,0,0,FALSE,,2,
2020-06-03 04:00:00 +0000,Air Squats,22,0,0,0,0,0,FALSE,,1,
2020-06-03 04:00:00 +0000,Air Squats,22,0,0,0,0,0,FALSE,,1,
2020-06-03 04:00:00 +0000,Dumbbell Goblet Squat,10,3.628743275,0,0,0,0,FALSE,,2,
2020-06-03 04:00:00 +0000,Dumbbell Goblet Squat,10,3.628743275,0,0,0,0,FALSE,,2,
2020-06-03 04:00:00 +0000,Dumbbell Goblet Squat,10,3.628743275,0,0,0,0,FALSE,,2,
2020-06-03 04:00:00 +0000,Single Leg Kettlebell Deadlift,10,3.628743275,0,0,0,0,FALSE,,2,
2020-06-03 04:00:00 +0000,Single Leg Kettlebell Deadlift,10,3.628743275,0,0,0,0,FALSE,,2,
2020-06-03 04:00:00 +0000,Single Leg Kettlebell Deadlift,10,3.628743275,0,0,0,0,FALSE,,2,
2020-06-03 04:00:00 +0000,Dumbbell Row,36,3.628743275,0,0,0,0,FALSE,,2,
2020-06-03 04:00:00 +0000,Dumbbell Row,36,3.628743275,0,0,0,0,FALSE,,2,
2020-06-03 04:00:00 +0000,Dumbbell Row,16,3.628743275,0,0,0,0,FALSE,,2,
2020-06-03 04:00:00 +0000,Dumbbell Row,16,3.628743275,0,0,0,0,FALSE,,2,
2020-06-03 04:00:00 +0000,Dumbbell Clean,10,3.628743275,0,0,0,0,FALSE,,2,
2020-06-03 04:00:00 +0000,Dumbbell Clean,10,3.628743275,0,0,0,0,FALSE,,2,
2020-06-03 04:00:00 +0000,Dumbbell Clean,10,3.628743275,0,0,0,0,FALSE,,2,
2020-06-03 04:00:00 +0000,Plank Surrender,10,0,0,0,0,0,FALSE,,1,
2020-06-03 04:00:00 +0000,Plank Surrender,10,0,0,0,0,0,FALSE,,1,
2020-06-03 04:00:00 +0000,Plank Surrender,10,0,0,0,0,0,FALSE,,1,
2020-06-03 04:00:00 +0000,Pike Push Up,10,0,0,0,0,0,FALSE,,1,
2020-06-03 04:00:00 +0000,Pike Push Up,10,0,0,0,0,0,FALSE,,1,
2020-06-03 04:00:00 +0000,Pike Push Up,10,0,0,0,0,0,FALSE,,1,
2020-06-03 04:00:00 +0000,Dumbbell Romanian Deadlift,20,11.33982274,0,0,0,0,FALSE,,2,
2020-06-03 04:00:00 +0000,Dumbbell Romanian Deadlift,20,11.33982274,0,0,0,0,FALSE,,2,
2020-06-03 04:00:00 +0000,Dumbbell Romanian Deadlift,20,11.33982274,0,0,0,0,FALSE,,2,
2020-06-03 04:00:00 +0000,Dumbbell Curtsy Lunge,5,1.814371638,0,0,0,0,FALSE,,4,
2020-06-03 04:00:00 +0000,Dumbbell Curtsy Lunge,5,1.814371638,0,0,0,0,FALSE,,4,
2020-06-03 04:00:00 +0000,Dumbbell Curtsy Lunge,5,1.814371638,0,0,0,0,FALSE,,4,
2020-06-03 04:00:00 +0000,Single Arm Overhead Press,5,3.628743275,0,0,0,0,FALSE,,2,
2020-06-03 04:00:00 +0000,Single Arm Overhead Press,5,3.628743275,0,0,0,0,FALSE,,2,
2020-06-03 04:00:00 +0000,Single Arm Overhead Press,5,3.628743275,0,0,0,0,FALSE,,2,
2020-06-02 17:48:30 +0000,Dumbbell Shoulder Press,15,3.628743275,0,0,0,0,FALSE,,2,
2020-06-02 17:48:30 +0000,Dumbbell Shoulder Press,15,3.628743275,0,0,0,0,FALSE,,2,
2020-06-02 17:48:30 +0000,Dumbbell Shoulder Press,15,3.628743275,0,0,0,0,FALSE,,2,
2020-06-02 17:48:30 +0000,TRX Single Leg Squat,16,0,0,0,0,0,FALSE,,2,
2020-06-02 17:48:30 +0000,TRX Single Leg Squat,16,0,0,0,0,0,FALSE,,2,
2020-06-02 17:48:30 +0000,TRX Single Leg Squat,16,0,0,0,0,0,FALSE,,2,
2020-06-02 17:48:30 +0000,Dumbbell Goblet Squat,15,3.628743275,0,0,0,0,FALSE,,2,
2020-06-02 17:48:30 +0000,Dumbbell Goblet Squat,15,3.628743275,0,0,0,0,FALSE,,2,
2020-06-02 17:48:30 +0000,Dumbbell Goblet Squat,15,3.628743275,0,0,0,0,FALSE,,2,
2020-06-02 17:48:30 +0000,Dumbbell Bicep Curl,16,3.628743275,0,0,0,0,FALSE,,2,
2020-06-02 17:48:30 +0000,Dumbbell Bicep Curl,16,3.628743275,0,0,0,0,FALSE,,2,
2020-06-02 17:48:30 +0000,Dumbbell Bicep Curl,16,3.628743275,0,0,0,0,FALSE,,2,
2020-06-02 17:48:30 +0000,Dumbbell Bicep Curl,16,3.628743275,0,0,0,0,FALSE,,2,
2020-06-02 17:48:30 +0000,Close-Grip Bench Press,16,11.33982274,0,0,0,0,FALSE,,1,
2020-06-02 17:48:30 +0000,Close-Grip Bench Press,16,11.33982274,0,0,0,0,FALSE,,1,
2020-06-02 17:48:30 +0000,Close-Grip Bench Press,16,11.33982274,0,0,0,0,FALSE,,1,
2020-06-02 17:48:30 +0000,Close-Grip Bench Press,20,11.33982274,0,0,0,0,FALSE,,1,
2020-06-02 17:48:30 +0000,Kneeling Squat,25,11.33982274,0,0,0,0,FALSE,,1,
2020-06-02 17:48:30 +0000,Single Leg Glute Bridge,20,3.628743275,0,0,0,0,FALSE,,2,
2020-06-02 17:48:30 +0000,Single Leg Glute Bridge,20,3.628743275,0,0,0,0,FALSE,,2,
2020-06-02 17:48:30 +0000,Single Leg Glute Bridge,20,3.628743275,0,0,0,0,FALSE,,2,
2020-05-29 16:00:00 +0000,Push Up on Knees,2,0,0,0,0,0,FALSE,,1,
2020-05-29 16:00:00 +0000,Push Up on Knees,2,0,0,0,0,0,FALSE,,1,
2020-05-29 16:00:00 +0000,Pike Push Up,10,0,0,0,0,0,FALSE,,1,
2020-05-29 16:00:00 +0000,Pike Push Up,10,0,0,0,0,0,FALSE,,1,
2020-05-29 16:00:00 +0000,Plank,0,0,20,0,0,0,FALSE,,0,
2020-05-29 16:00:00 +0000,Plank,0,0,20,0,0,0,FALSE,,0,
2020-05-29 16:00:00 +0000,Split Squat,15,0.453592909,0,0,0,0,FALSE,,2,
2020-05-29 16:00:00 +0000,Split Squat,15,0.453592909,0,0,0,0,FALSE,,2,
2020-05-29 16:00:00 +0000,Dead Bug,20,0,0,0,0,0,FALSE,,2,
2020-05-29 16:00:00 +0000,Dead Bug,20,0,0,0,0,0,FALSE,,2,
2020-05-29 16:00:00 +0000,Jump Squat,10,0,0,0,0,0,FALSE,,1,
2020-05-29 16:00:00 +0000,Jump Squat,10,0,0,0,0,0,FALSE,,1,
2020-05-29 16:00:00 +0000,Lunge Jump,13,0,0,0,0,0,FALSE,,2,
2020-05-28 17:16:00 +0000,Bear Crawl,10,0,0,0,0,0,FALSE,,1,
2020-05-28 17:16:00 +0000,Bear Crawl,10,0,0,0,0,0,FALSE,,1,
2020-05-28 17:16:00 +0000,Plank,0,0,30,0,0,0,FALSE,,0,
2020-05-28 17:16:00 +0000,Plank,0,0,30,0,0,0,FALSE,,0,
2020-05-28 17:16:00 +0000,Jump Rope,30,0,0,0,0,0,FALSE,,1,
2020-05-28 17:16:00 +0000,Jump Rope,30,0,0,0,0,0,FALSE,,1,
2020-05-28 17:16:00 +0000,Dumbbell Shoulder Press,10,3.628743275,0,0,0,0,FALSE,,2,
2020-05-28 17:16:00 +0000,Dumbbell Shoulder Press,10,3.628743275,0,0,0,0,FALSE,,2,
2020-05-28 17:16:00 +0000,Dumbbell Shoulder Press,10,3.628743275,0,0,0,0,FALSE,,2,
2020-05-28 17:16:00 +0000,Dumbbell Clean,20,1.814371638,0,0,0,0,FALSE,,2,
2020-05-28 17:16:00 +0000,Dumbbell Clean,20,1.814371638,0,0,0,0,FALSE,,2,
2020-05-28 17:16:00 +0000,Dumbbell Clean,20,1.814371638,0,0,0,0,FALSE,,2,
2020-05-28 17:16:00 +0000,Side Plank,0,0,20,0,0,0,FALSE,,0,
2020-05-28 17:16:00 +0000,Side Plank,0,0,20,0,0,0,FALSE,,0,
2020-05-28 17:16:00 +0000,Reverse Crunch,15,0,0,0,0,0,FALSE,,1,
2020-05-28 17:16:00 +0000,Reverse Crunch,15,0,0,0,0,0,FALSE,,1,
2020-05-28 17:16:00 +0000,L Sit,0,0,15,0,0,0,FALSE,,0,
2020-05-28 17:16:00 +0000,L Sit,0,0,15,0,0,0,FALSE,,0,
2020-05-27 16:00:00 +0000,Kettlebell Swing,20,3.628743275,0,0,0,0,FALSE,,1,
2020-05-27 16:00:00 +0000,Kettlebell Swing,20,3.628743275,0,0,0,0,FALSE,,1,
2020-05-27 16:00:00 +0000,Dumbbell Row,30,3.628743275,0,0,0,0,FALSE,,2,
2020-05-27 16:00:00 +0000,Dumbbell Row,30,3.628743275,0,0,0,0,FALSE,,2,
2020-05-27 16:00:00 +0000,Mountain Climber,15,0,0,0,0,0,FALSE,,2,
2020-05-27 16:00:00 +0000,Mountain Climber,15,0,0,0,0,0,FALSE,,2,
2020-05-27 16:00:00 +0000,Mountain Climber,15,0,0,0,0,0,FALSE,,2,
2020-05-27 16:00:00 +0000,Air Squats,15,0,0,0,0,0,FALSE,,1,
2020-05-27 16:00:00 +0000,Air Squats,15,0,0,0,0,0,FALSE,,1,
2020-05-27 16:00:00 +0000,Air Squats,15,0,0,0,0,0,FALSE,,1,
2020-05-27 16:00:00 +0000,Jog In Place,0,0,30,0,0,0,FALSE,,0,
2020-05-27 16:00:00 +0000,Jog In Place,0,0,30,0,0,0,FALSE,,0,
2020-05-27 16:00:00 +0000,Curtsy Lunge,10,0,0,0,0,0,FALSE,,2,
2020-05-27 16:00:00 +0000,Thruster,8,3.628743275,0,0,0,0,FALSE,,1,
2020-05-27 16:00:00 +0000,Thruster,8,3.628743275,0,0,0,0,FALSE,,1,
2020-05-27 16:00:00 +0000,Thruster,8,3.628743275,0,0,0,0,FALSE,,1,
2020-05-27 16:00:00 +0000,Tuck Jump,10,0,0,0,0,0,FALSE,,1,
2020-05-27 16:00:00 +0000,Tuck Jump,10,0,0,0,0,0,FALSE,,1,
2020-05-27 16:00:00 +0000,Plank,0,0,30,0,0,0,FALSE,,0,
2020-05-27 16:00:00 +0000,Plank,0,0,30,0,0,0,FALSE,,0,
2020-05-27 16:00:00 +0000,Dumbbell Romanian Deadlift,15,3.628743275,0,0,0,0,FALSE,,2,
2020-05-27 16:00:00 +0000,Dumbbell Romanian Deadlift,15,3.628743275,0,0,0,0,FALSE,,2,
2020-05-27 16:00:00 +0000,Dumbbell Romanian Deadlift,15,3.628743275,0,0,0,0,FALSE,,2,
2020-05-27 16:00:00 +0000,Sumo Deadlift,10,7.257486551,0,0,0,0,TRUE,,1,
2020-05-27 16:00:00 +0000,Sumo Deadlift,10,7.257486551,0,0,0,0,TRUE,,1,
2020-05-26 17:24:00 +0000,Push Up,8,0,0,0,0,0,FALSE,,1,
2020-05-26 17:24:00 +0000,Push Up,8,0,0,0,0,0,FALSE,,1,
2020-05-26 17:24:00 +0000,Push Up on Knees,15,0,0,0,0,0,FALSE,,1,
2020-05-26 17:24:00 +0000,Tuck Crunch,15,0,0,0,0,0,FALSE,,1,
2020-05-26 17:24:00 +0000,Tuck Crunch,15,0,0,0,0,0,FALSE,,1,
2020-05-26 17:24:00 +0000,Tuck Crunch,15,0,0,0,0,0,FALSE,,1,
2020-05-26 17:24:00 +0000,Air Squats,15,0,0,0,0,0,FALSE,,1,
2020-05-26 17:24:00 +0000,Air Squats,15,0,0,0,0,0,FALSE,,1,
2020-05-26 17:24:00 +0000,Dumbbell Romanian Deadlift,10,3.628743275,0,0,0,0,FALSE,,2,
2020-05-26 17:24:00 +0000,Dumbbell Romanian Deadlift,10,3.628743275,0,0,0,0,FALSE,,2,
2020-05-26 17:24:00 +0000,Dumbbell Romanian Deadlift,10,3.628743275,0,0,0,0,FALSE,,2,
2020-05-26 17:24:00 +0000,Dumbbell Shoulder Press,10,3.628743275,0,0,0,0,FALSE,,2,
2020-05-26 17:24:00 +0000,Dumbbell Shoulder Press,10,3.628743275,0,0,0,0,FALSE,,2,
2020-05-26 17:24:00 +0000,Dumbbell Shoulder Press,10,3.628743275,0,0,0,0,FALSE,,2,
2020-05-26 17:24:00 +0000,Wall Sit,0,0,30,0,0,0,FALSE,,0,
2020-05-26 17:24:00 +0000,Wall Sit,0,0,30,0,0,0,FALSE,,0,
2020-05-26 17:24:00 +0000,Wall Sit,0,0,30,0,0,0,FALSE,,0,
2020-05-26 17:24:00 +0000,Dumbbell Goblet Squat,15,7.257486551,0,0,0,0,FALSE,,2,
2020-05-26 17:24:00 +0000,Dumbbell Goblet Squat,15,7.257486551,0,0,0,0,FALSE,,2,
2020-05-26 17:24:00 +0000,Dumbbell Goblet Squat,15,7.257486551,0,0,0,0,FALSE,,2,
2020-05-26 17:24:00 +0000,Plank Jack,15,0,0,0,0,0,FALSE,,1,
2020-05-26 17:24:00 +0000,Plank Jack,15,0,0,0,0,0,FALSE,,1,
2020-05-26 17:24:00 +0000,Plank Jack,15,0,0,0,0,0,FALSE,,1,
2020-05-25 20:13:16 +0000,Dumbbell Bicep Curl,7,5.669911368,0,0,0,0,FALSE,,2,
2020-05-25 20:13:16 +0000,Dumbbell Bicep Curl,7,5.669911368,0,0,0,0,FALSE,,2,
2020-05-25 20:13:16 +0000,Dumbbell Bicep Curl,10,5.669911368,0,0,0,0,FALSE,,2,
2020-05-25 20:13:16 +0000,Dumbbell Bicep Curl,10,5.669911368,0,0,0,0,FALSE,,2,
2020-05-25 20:13:16 +0000,Single Arm Dumbbell Tricep Extension,12,3.628743275,0,0,0,0,FALSE,,2,
2020-05-25 20:13:16 +0000,Single Arm Dumbbell Tricep Extension,12,3.628743275,0,0,0,0,FALSE,,2,
2020-05-25 20:13:16 +0000,Single Arm Dumbbell Tricep Extension,12,3.628743275,0,0,0,0,FALSE,,2,
2020-05-25 20:13:16 +0000,Concentration Curl,12,3.628743275,0,0,0,0,FALSE,,2,
2020-05-25 20:13:16 +0000,Concentration Curl,12,3.628743275,0,0,0,0,FALSE,,2,
2020-05-25 20:13:16 +0000,Concentration Curl,12,3.628743275,0,0,0,0,FALSE,,2,
2020-05-25 20:13:16 +0000,Scissor Kick,16,0,0,0,0,0,FALSE,,2,
2020-05-25 20:13:16 +0000,Scissor Kick,16,0,0,0,0,0,FALSE,,2,
2020-05-25 20:13:16 +0000,Scissor Kick,16,0,0,0,0,0,FALSE,,2,
2020-05-25 20:13:16 +0000,Scissor Kick,16,0,0,0,0,0,FALSE,,2,
2020-05-25 20:13:16 +0000,Scissor Kick,16,0,0,0,0,0,FALSE,,2,
2020-05-25 20:13:16 +0000,Superman Hold,0,0,60,0,0,0,FALSE,,0,
2020-05-25 20:13:16 +0000,Superman Hold,0,0,60,0,0,0,FALSE,,0,
2020-05-25 20:13:16 +0000,Superman Hold,0,0,60,0,0,0,FALSE,,0,
2020-05-23 17:09:18 +0000,Dumbbell Row,5,11.33982274,0,0,0,0,FALSE,,2,
2020-05-23 17:09:18 +0000,Dumbbell Row,5,11.33982274,0,0,0,0,FALSE,,2,
2020-05-23 17:09:18 +0000,Dumbbell Row,5,11.33982274,0,0,0,0,FALSE,,2,
2020-05-23 17:09:18 +0000,Dumbbell Row,5,11.33982274,0,0,0,0,FALSE,,2,
2020-05-23 17:09:18 +0000,Side Leg Raises,30,0,0,0,0,0,FALSE,,2,
2020-05-23 17:09:18 +0000,Side Leg Raises,30,0,0,0,0,0,FALSE,,2,
2020-05-23 17:09:18 +0000,Side Leg Raises,30,0,0,0,0,0,FALSE,,2,
2020-05-23 17:09:18 +0000,Side Leg Raises,30,0,0,0,0,0,FALSE,,2,
2020-05-23 17:09:18 +0000,Incline Push Up,11,0,0,0,0,0,FALSE,,1,
2020-05-23 17:09:18 +0000,Incline Push Up,11,0,0,0,0,0,FALSE,,1,
2020-05-23 17:09:18 +0000,Incline Push Up,11,0,0,0,0,0,FALSE,,1,
2020-05-23 17:09:18 +0000,Incline Push Up,11,0,0,0,0,0,FALSE,,1,
2020-05-23 17:09:18 +0000,Incline Push Up,11,0,0,0,0,0,FALSE,,1,
2020-05-23 17:09:18 +0000,Elevated Hip Bridge,12,0,0,0,0,0,FALSE,,1,
2020-05-23 17:09:18 +0000,Elevated Hip Bridge,12,0,0,0,0,0,FALSE,,1,
2020-05-23 17:09:18 +0000,Elevated Hip Bridge,12,0,0,0,0,0,FALSE,,1,
2020-05-23 17:09:18 +0000,Elevated Hip Bridge,12,0,0,0,0,0,FALSE,,1,
2020-05-23 17:09:18 +0000,Frog Pump,5,0,0,0,0,0,FALSE,,1,
2020-05-23 17:09:18 +0000,Frog Pump,10,0,0,0,0,0,FALSE,,1,
2020-05-23 17:09:18 +0000,Frog Pump,10,0,0,0,0,0,FALSE,,1,
2020-05-23 17:09:18 +0000,Frog Pump,10,0,0,0,0,0,FALSE,,1,
2020-05-23 17:09:18 +0000,Frog Pump,15,0,0,0,0,0,FALSE,,1,
2020-05-23 17:09:18 +0000,Single Arm Floor Press,4,11.33982274,0,0,0,0,FALSE,,2,
